,label,text,words
7535,1,together tok and o orchestrate a buoyant darkly funny dance of death . in the process they demonstrate that there's still a lot of life in hong kong cinema . ,30
7536,1,the far future may be awesome to consider but from period detail to matters of the heart this film is most transporting when it stays put in the past . ,30
7537,0,no dia em que aceitou dirigir esta continua��o  harold ramis deve ter sa�do da cama com o p� esquerdo . e aqueles que decidiram assistir a este filme tamb�m . ,30
7538,0,the origin story is well told  and the characters will not disappoint anyone who values the original comic books . it's in the action scenes that things fall apart . ,30
7539,1,straightforward and old-fashioned in the best possible senses of both those words  possession is a movie that puts itself squarely in the service of the lovers who inhabit it . ,30
7540,1,it might be tempting to regard mr . andrew and his collaborators as oddballs but mr . earnhart's quizzical charming movie allows us to see them finally as artists . ,30
7541,1,despite its lavish formalism and intellectual austerity  the film manages to keep you at the edge of your seat with its shape-shifting perils  political intrigue and brushes with calamity . ,30
7542,0, . . . the film falls back on the same old formula of teen sex  outrageous pranks and scenes designed to push the envelope of bad taste for laughs . ,30
7543,0,the thriller side of this movie is falling flat  as the stalker doesn't do much stalking  and no cop or lawyer grasps the concept of actually investigating the case . ,30
7544,1,fathers and sons  and the uneasy bonds between them  rarely have received such a sophisticated and unsentimental treatment on the big screen as they do in this marvelous film . ,30
7545,0,it comes off as so silly that you wouldn't be surprised if ba  murdock and rest of the a-team were seen giving chase in a black and red van . ,30
7546,1,here is a vh1 behind the music special that has something a little more special behind it : music that didn't sell many records but helped change a nation . ,30
7547,1,if this story must be told and retold -- and indeed it must -- then the grey zone is to be lauded for finding a new and ingenious angle . ,30
7548,1,what might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a surprising  subtle turn at the midway point . ,30
7549,1,they crush each other under cars throw each other out windows electrocute and dismember their victims in full consciousness . and we don't avert our eyes for a moment . ,30
7550,1,a teasing drama whose relentless good-deed/bad-deed reversals are just interesting enough to make a sinner like me pray for an even more interesting less symmetrical less obviously cross-shaped creation . ,30
7551,0,criminal conspiracies and true romances move so easily across racial and cultural lines in the film that it makes my big fat greek wedding look like an apartheid drama . ,30
7552,1,maud and roland's search for an unknowable past makes for a haunting literary detective story but labute pulls off a neater trick in possession : he makes language sexy . ,30
7553,1,the hot topics of the plot are relegated to the background -- a welcome step forward from the sally jesse raphael atmosphere of films like philadelphia and american beauty . ,30
7554,0,the problem with movies about angels is they have a tendency to slip into hokum . a rumor of angels doesn't just slip -- it avalanches into forced fuzziness . ,30
7555,1,i complain all the time about seeing the same ideas repeated in films over and over again but the bourne identity proves that a fresh take is always possible . ,30
7556,0,trying to figure out the rules of the country bear universe -- when are bears bears and when are they like humans  only hairier -- would tax einstein's brain . ,30
7557,0,a gimmick in search of a movie : how to get carvey into as many silly costumes and deliver as many silly voices as possible  plot mechanics be damned . ,30
7558,1,like an episode of mtv's undressed  with 20 times the creativity but without any more substance . . . indulgently entertaining but could have and should have been deeper . ,30
7559,0,it's frustrating to see these guys -- who are obviously pretty clever -- waste their talent on parodies of things they probably thought were funniest when they were high . ,30
7560,0,too ordinary to restore [harmon] to prominence  despite some creepy scenes that evoke childish night terrors  and a praiseworthy attempt to generate suspense rather than gross out the audience . ,30
7561,0,"unfortunately  kapur modernizes a . e . w . mason's story to suit the sensibilities of a young american  a decision that plucks "" the four feathers "" bare . ",30
7562,1,with each of her three protagonists miller eloquently captures the moment when a woman's life out of a deep-seated emotional need is about to turn onto a different path . ,30
7563,0,it's a feel-bad ending for a depressing story that throws a bunch of hot-button items in the viewer's face and asks to be seen as hip  winking social commentary . ,30
7564,1,as a witness to several greek-american weddings -- but happily a victim of none -- i can testify to the comparative accuracy of ms . vardalos' memories and insights . ,30
7565,1,with the prospect of films like kangaroo jack about to burst across america's winter movie screens it's a pleasure to have a film like the hours as an alternative . ,30
7566,1,there is nothing outstanding about this film but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ,30
7567,1,munch's screenplay is tenderly observant of his characters . he watches them as they float within the seas of their personalities . his scenes are short and often unexpected . ,30
7568,0,kim ki-deok seems to have in mind an ( emotionally at least ) adolescent audience demanding regular shocks and bouts of barely defensible sexual violence to keep it interested . ,30
7569,1,you could love safe conduct ( laissez passer ) for being a subtitled french movie that is 170 minutes long . you could hate it for the same reason . ,30
7570,0,"downright transparent is the script's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a "" cooler "" pg-13 rating . ",30
7571,1,sometimes this 'blood' seems as tired as its protagonist . . . still  the pulse never disappears entirely  and the picture crosses the finish line winded but still game . ,30
7572,1,vividly conveys the passion creativity and fearlessness of one of mexico's most colorful and controversial artists -- a captivating drama that will speak to the nonconformist in us all . ,30
7573,0,i'm sure the filmmakers found this a remarkable and novel concept  but anybody who has ever seen an independent film can report that it is instead a cheap clich� . ,30
7574,0,this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks . ,30
7575,0," "" what john does is heroic  but we don't condone it  "" one of the film's stars recently said  a tortuous comment that perfectly illustrates the picture's moral schizophrenia . ",30
7576,1,a remarkably alluring film set in the constrictive eisenhower era about one suburban woman's yearning in the face of a loss that shatters her cheery and tranquil suburban life . ,30
7577,0," "" the time machine "" is a movie that has no interest in itself . it doesn't believe in itself  it has no sense of humor�it's just plain bored . ",30
7578,0,it's just too bad the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer  squad car pile-ups and the requisite screaming captain . ,30
7579,1,massoud's story is an epic  but also a tragedy  the record of a tenacious  humane fighter who was also the prisoner ( and ultimately the victim ) of history . ,30
7580,0,the execution is so pedestrian that the most positive comment we can make is that rob schneider actually turns in a pretty convincing performance as a prissy teenage girl . ,30
7581,0,the problem is the needlessly poor quality of its archival prints and film footage . the images lack contrast  are murky and are frequently too dark to be decipherable . ,30
7582,0,bigelow handles the nuclear crisis sequences evenly but milks drama when she should be building suspense  and drags out too many scenes toward the end that should move quickly . ,30
7583,0,though its rather routine script is loaded with familiar situations  the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should . ,30
7584,1,a highly personal look at the effects of living a dysfunctionally privileged lifestyle  and by the end  we only wish we could have spent more time in its world . ,30
7585,0,it's mildly interesting to ponder the peculiar american style of justice that plays out here  but it's so muddled and derivative that few will bother thinking it all through . ,30
7586,0,while the film shuns the glamour or glitz that an american movie might demand  scherfig tosses us a romantic scenario that is just as simplistic as a hollywood production . ,30
7587,0,directed without the expected flair or imagination by hong kong master john woo  windtalkers airs just about every cliche in the war movie compendium across its indulgent two-hour-and-fifteen-minute length . ,30
7588,0,one gets the impression the creators of don't ask don't tell laughed a hell of a lot at their own jokes . too bad none of it is funny . ,30
7589,0,the film doesn't really care about the thousands of americans who die hideously  it cares about how ryan meets his future wife and makes his start at the cia . ,30
7590,1,it's the kind of effectively creepy-scary thriller that has you fixating on a far corner of the screen at times because your nerves just can't take it any more . ,30
7591,1,highlighted by a gritty style and an excellent cast  it's better than one might expect when you look at the list of movies starring ice-t in a major role . ,30
7592,1,the path ice age follows most closely though is the one established by warner bros . giant chuck jones who died a matter of weeks before the movie's release . ,30
7593,0,if damon and affleck attempt another project greenlight  next time out they might try paying less attention to the miniseries and more attention to the film it is about . ,30
7594,1,stuffed to the brim with ideas american instigator michael moore's film is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition . ,30
7595,0,mctiernan's remake may be lighter on its feet -- the sober-minded original was as graceful as a tap-dancing rhino -- but it is just as boring and as obvious . ,30
7596,0,merely ( and literally ) tosses around sex toys and offers half-hearted paeans to empowerment that are repeatedly undercut by the brutality of the jokes  most at women's expense . ,30
7597,0,combining quick-cut editing and a blaring heavy metal much of the time  beck seems to be under the illusion that he's shooting the latest system of a down video . ,30
7598,0,although the sequel has all the outward elements of the original  the first film's lovely flakiness is gone  replaced by the forced funniness found in the dullest kiddie flicks . ,30
7599,0,the sequel plays out like a flimsy excuse to give blade fans another look at wesley snipes' iconic hero doing battle with dozens of bad guys -- at once . ,30
7600,0,if routine action and jokes like this are your cup of tea  then pay your $8 and get ready for the big shear . this is one baaaaaaaaad movie . ,30
7601,1,the story itself it mostly told through on-camera interviews with several survivors  whose riveting memories are rendered with such clarity that it's as if it all happened only yesterday . ,30
7602,1,proof once again that if the filmmakers just follow the books  they can't go wrong . better effects  better acting and a hilarious kenneth branagh . an excellent sequel . ,30
7603,0,one well-timed explosion in a movie can be a knockout  but a hundred of them can be numbing . proof of this is ballistic : ecks vs . sever . ,30
7604,0,none of this so-called satire has any sting to it  as if woody is afraid of biting the hand that has finally  to some extent  warmed up to him . ,30
7605,0,it's clear the filmmakers weren't sure where they wanted their story to go  and even more clear that they lack the skills to get us to this undetermined destination . ,30
7606,1,"but tongue-in-cheek preposterousness has always been part of for the most part wilde's droll whimsy helps "" being earnest "" overcome its weaknesses and parker's creative interference . . . ",30
7607,0,hawke's film  a boring  pretentious waste of nearly two hours  doesn't tell you anything except that the chelsea hotel today is populated by whiny  pathetic  starving and untalented artistes . ,30
7608,0,i cry for i spy -- or i would if this latest and laziest imaginable of all vintage-tv spinoffs were capable of engendering an emotional response of any kind . ,30
7609,1,mixes likeable personalities inventive photography and cutting and wall-to-wall toe-tapping music to paint a picture of a subculture that is at once exhilarating silly perverse hopeful and always fun . ,30
7610,1,the faithful will enjoy this sometimes wry adaptation of v . s . naipaul's novel  but newcomers may find themselves stifling a yawn or two during the first hour . ,30
7611,1,it's a treat � a delightful  witty  improbable romantic comedy with a zippy jazzy score� grant and bullock make it look as though they are having so much fun . ,30
7612,0," "" one look at a girl in tight pants and big tits and you turn stupid ? "" um� . . isn't that the basis for the entire plot ? ",30
7613,0,the affectionate loopiness that once seemed congenital to demme's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects . ,30
7614,1,perhaps not since nelson eddy crooned his indian love call to jeanette macdonald has there been a movie so unabashedly canadian  not afraid to risk american scorn or disinterest . ,30
7615,1,charles' entertaining film chronicles seinfeld's return to stand-up comedy after the wrap of his legendary sitcom alongside wannabe comic adams' attempts to get his shot at the big time . ,30
7616,0,nights feels more like a quickie tv special than a feature film . . . it's not even a tv special you'd bother watching past the second commercial break . ,30
7617,1,director nalin pan doesn't do much to weigh any arguments one way or the other . he simply presents his point of view that ayurveda works . no question . ,30
7618,0,i'm not sure which is worse : the poor acting by the ensemble cast  the flat dialogue by vincent r . nebrida or the gutless direction by laurice guillen . ,30
7619,0,too stupid to be satire  too obviously hateful to be classified otherwise  frank novak's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless . ,30
7620,0,the reason i found myself finally unmoved by this film  which is immaculately produced and has serious things to say  is that it comes across rather too plainly as allegory . ,31
7621,0,the movie is dawn of the dead crossed with john carpenter's ghosts of mars  with zombies not as ghoulish as the first and trains not as big as the second . ,31
7622,0,the film itself is about something very interesting and odd that would probably work better as a real documentary without the insinuation of mediocre acting or a fairly trite narrative . ,31
7623,0,there's too much forced drama in this wildly uneven movie  about a young man's battle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present . ,31
7624,1, . . . enthusiastically invokes the percussion rhythm  the brass soul and the sense of fierce competition that helps make great marching bands half the fun of college football games . ,31
7625,1,its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change  buffeted by events seemingly out of their control  is intriguing  provocative stuff . ,31
7626,1,while it would be easy to give crush the new title of two weddings and a funeral it's a far more thoughtful film than any slice of hugh grant whimsy . ,31
7627,0, . . . tackling a low-budget movie in which inexperienced children play the two main characters might not be the best way to cut your teeth in the film industry . ,31
7628,0,even the finest chef can't make a hotdog into anything more than a hotdog  and robert de niro can't make this movie anything more than a trashy cop buddy comedy . ,31
7629,0,the great pity is that those responsible didn't cut their losses � and ours � and retitle it the adventures of direct-to-video nash  and send it to its proper home . ,31
7630,1,light years/ several warp speeds/ levels and levels of dilithium crystals better than the pitiful insurrection . which isn't to say that it's the equal of some of its predecessors . ,31
7631,0,a word of advice to the makers of the singles ward : celebrity cameos do not automatically equal laughs . and neither do cliches  no matter how 'inside' they are . ,31
7632,1,nine queens is not only than a frighteningly capable debut and genre piece but also a snapshot of a dangerous political situation on the verge of coming to a head . ,31
7633,1,a delightful romantic comedy with plenty of bite . it's far from a frothy piece  and the characters are complex  laden with plenty of baggage and tinged with tragic undertones . ,31
7634,0,no amount of nostalgia for carvey's glory days can disguise the fact that the new film is a lame kiddie flick and that carvey's considerable talents are wasted in it . ,31
7635,0,i spy is an embarrassment  a monotonous  disjointed jumble of borrowed plot points and situations . it's as flat as an open can of pop left sitting in the sun . ,31
7636,0,in the not-too-distant future  movies like ghost ship will be used as analgesic balm for overstimulated minds . right now  they're merely signposts marking the slow  lingering death of imagination . ,31
7637,1,it's an example of sophisticated challenging filmmaking that stands despite its noticeable lack of emotional heft in welcome contrast to the indulgent dead-end experimentation of the director's previous full frontal . ,31
7638,1,the powder blues and sun-splashed whites of tunis make an alluring backdrop for this sensuous and spirited tale of a prim widow who finds an unlikely release in belly-dancing clubs . ,31
7639,1,whatever complaints i might have  i'd take [its] earnest errors and hard-won rewards over the bombastic self-glorification of other feel-good fiascos like antwone fisher or the emperor's club any time . ,31
7640,0,confuses its message with an ultimate desire to please  and contorting itself into an idea of expectation is the last thing any of these three actresses  nor their characters  deserve . ,31
7641,0,it's so full of wrong choices that all you can do is shake your head in disbelief -- and worry about what classic oliver parker intends to mangle next time . ,31
7642,1,there is a beautiful  aching sadness to it all . paul cox needed to show it . it is up to you to decide if you need to see it . ,31
7643,1,a chance to see three splendid actors turn a larky chase movie into an emotionally satisfying exploration of the very human need to be somebody  and to belong to somebody . ,31
7644,1,a fun family movie that's suitable for all ages -- a movie that will make you laugh  cry and realize  'it's never too late to believe in your dreams . ',31
7645,1,impossible as it may sound  this film's heart is even more embracing than monty  if only because it accepts nasty behavior and severe flaws as part of the human condition . ,31
7646,0,like its script  which nurses plot holes gaping enough to pilot an entire olympic swim team through  the characters in swimfan seem motivated by nothing short of dull  brain-deadening hangover . ,31
7647,0,if they broke out into elaborate choreography  singing and finger snapping it might have held my attention  but as it stands i kept looking for the last exit from brooklyn . ,31
7648,1,cq's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors . ,31
7649,1,its mysteries are transparently obvious and it's too slowly paced to be a thriller . [but it's] worth recommending because of two marvelous performances by michael caine and brendan fraser . ,31
7650,0,makes for some truly odd  at times confusing  kids entertainment . . . but at least this time there's some centered storytelling to go along with all the weird stuff . ,31
7651,1,this movie has the usual impossible stunts . . . but it has just as many scenes that are lean and tough enough to fit in any modern action movie . ,31
7652,1,implicitly acknowledges and celebrates the glorious chicanery and self-delusion of this most american of businesses  and for that reason it may be the most oddly honest hollywood document of all . ,31
7653,0,what with all the blanket statements and dime-store ruminations on vanity  the worries of the rich and sudden wisdom  the film becomes a sermon for most of its running time . ,31
7654,0,i'm all for the mentally challenged getting their fair shot in the movie business  but surely it doesn't have to be as a collection of keening and self-mutilating sideshow geeks . ,31
7655,1,amid the new populist comedies that underscore the importance of family tradition and familial community  one would be hard-pressed to find a movie with a bigger  fatter heart than barbershop . ,31
7656,0,most new movies have a bright sheen . some  like ballistic  arrive stillborn . . . looking like the beaten  well-worn video box cover of seven years into the future . ,31
7657,1,one of the best examples of how to treat a subject you're not fully aware is being examined much like a photo of yourself you didn't know was being taken . ,31
7658,0,however clever nelson has been in providing variation within the confines of her structure and staging  the question remains whether this should  indeed  have been presented as a theatrical release . ,31
7659,0,splashes its drama all over the screen  subjecting its audience and characters to action that feels not only manufactured  but also so false you can see the filmmakers' puppet strings . ,31
7660,1,sure  it's contrived and predictable  but its performances are so well tuned that the film comes off winningly  even though it's never as solid as you want it to be . ,31
7661,1,an enjoyable comedy of lingual and cultural differences� the ch�teau is a film -- full of life and small delights -- that has all the wiggling energy of young kitten . ,31
7662,1,the film's almost unbearable portrait of sadness and grief transcends its specific story to speak to the ways in which need history and presumption tangle and sometimes destroy blood ties . ,31
7663,1,george clooney  in his first directorial effort  presents this utterly ridiculous shaggy dog story as one of the most creative  energetic and original comedies to hit the screen in years . ,31
7664,1, ( a ) hollywood sheen bedevils the film from the very beginning . . . ( but ) lohman's moist deeply emotional eyes shine through this bogus veneer . . . ,31
7665,0,rymer doesn't trust laughs -- and doesn't conjure proper respect for followers of the whole dead-undead genre  who deserve more from a vampire pic than a few shrieky special effects . ,31
7666,0,"however stale the material  lawrence's delivery remains perfect , his great gift is that he can actually trick you into thinking some of this worn-out  pandering palaver is actually funny . ",31
7667,0,cherry orchard is badly edited  often awkwardly directed and suffers from the addition of a wholly unnecessary pre-credit sequence designed to give some of the characters a 'back story . ',31
7668,0,too restrained to be a freak show  too mercenary and obvious to be cerebral  too dull and pretentious to be engaging . . . the isle defies an easy categorization . ,31
7669,1,you should pay nine bucks for this : because you can hear about suffering afghan refugees on the news and still be unaffected . dramas like this make it human . ,31
7670,1,"i can't say that i liked homeboy , it'd be more accurate to say that i found it intriguing bizarre dogma-like in spots - and quite truthful in its way . ",31
7671,0,the makers of mothman prophecies succeed in producing that most frightening of all movies -- a mediocre horror film too bad to be good and too good to be bad . ,31
7672,0,the film is directed by wally wolodarsky from a script by joe jarvis and greg coolidge . these are names to remember  in order to avoid them in the future . ,31
7673,1,as improbable as this premise may seem  abbass's understated  shining performance offers us the sense that on some elemental level  lilia deeply wants to break free of her old life . ,31
7674,0,the story itself is uninteresting  and the songs are painfully undistinguished : they might be giants' so to be one of us may be the most tuneless tune ever composed . ,31
7675,1,it made me want to get made-up and go see this movie with my sisters . i thought the relationships were wonderful the comedy was funny and the love 'real' . ,31
7676,0,watching austin powers in goldmember is like binging on cotton candy . it's sweet and fluffy at the time  but it may leave you feeling a little sticky and unsatisfied . ,31
7677,0,the good thing -- the only good thing -- about extreme ops is that it's so inane that it gave me plenty of time to ponder my thanksgiving to-do list . ,31
7678,1,skins has a desolate air  but eyre  a native american raised by white parents  manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor . ,31
7679,1,the large-frame imax camera lends itself beautifully to filming the teeming life on the reefs making this gorgeous film a must for everyone from junior scientists to grown-up fish lovers . ,31
7680,0,ultimately  the film never recovers from the clumsy clich� of the ugly american abroad  and the too-frosty exterior ms . paltrow employs to authenticate her british persona is another liability . ,31
7681,0,it made me realize that we really haven't had a good cheesy b-movie playing in theaters since . . . well . . . since last week's reign of fire . ,31
7682,0,the characters are paper thin and the plot is so cliched and contrived that it makes your least favorite james bond movie seem as cleverly plotted as the usual suspects . ,31
7683,0,the film doesn't have enough innovation or pizazz to attract teenagers  and it lacks the novel charm that made spy kids a surprising winner with both adults and younger audiences . ,31
7684,1,this may not have the dramatic gut-wrenching impact of other holocaust films but it's a compelling story mainly because of the way it's told by the people who were there . ,31
7685,0,if you recognize zeus ( the dog from snatch ) it will make you wish you were at home watching that movie instead of in the theater watching this one . ,31
7686,1,it uses an old-time formula it's not terribly original and it's rather messy -- but you just have to love the big dumb happy movie my big fat greek wedding . ,31
7687,1,it's a hoot and a half and a great way for the american people to see what a candidate is like when he's not giving the same 15-cent stump speech . ,31
7688,0,children  christian or otherwise  deserve to hear the full story of jonah's despair -- in all its agonizing  catch-22 glory -- even if they spend years trying to comprehend it . ,31
7689,1,an emotionally and spiritually compelling journey seen through the right eyes  with the right actors and with the kind of visual flair that shows what great cinema can really do . ,31
7690,0,the film didn't move me one way or the other  but it was an honest effort and if you want to see a flick about telemarketers this one will due . ,31
7691,1,although life or something like it is very much in the mold of feel-good movies the cast and director stephen herek's polished direction pour delightfully piquant wine from aged bottles . ,31
7692,1,the grey zone gives voice to a story that needs to be heard in the sea of holocaust movies . . . but the film suffers from its own difficulties . ,31
7693,0,directed by kevin bray  whose crisp framing  edgy camera work  and wholesale ineptitude with acting  tone and pace very obviously mark him as a video helmer making his feature debut . ,31
7694,0,as david letterman and the onion have proven  the worst of tragedies can be fertile sources of humor  but lawrence has only a fleeting grasp of how to develop them . ,31
7695,1,watching beanie and his gang put together his slasher video from spare parts and borrowed materials is as much fun as it must have been for them to make it . ,31
7696,1,it's about issues most adults have to face in marriage and i think that's what i liked about it -- the real issues tucked between the silly and crude storyline . ,31
7697,1,angela gheorghiu as famous prima donna floria tosca  roberto alagna as her lover mario cavaradossi  and ruggero as the villainous  lecherous police chief scarpia  all sing beautifully and act adequately . ,31
7698,0,bravo reveals the true intent of her film by carefully selecting interview subjects who will construct a portrait of castro so predominantly charitable it can only be seen as propaganda . ,31
7699,0,it takes a really long  slow and dreary time to dope out what tuck everlasting is about . so here it is : it's about a family of sour immortals . ,31
7700,1,it is the sheer selfish wound-licking bar-scrapping doggedness of leon's struggle to face and transmute his demons that makes the movie a spirited and touching occasion despite its patchy construction . ,31
7701,0,the kind of film that leaves you scratching your head in amazement over the fact that so many talented people could participate in such an ill-advised and poorly executed idea . ,31
7702,0,further sad evidence that tom tykwer  director of the resonant and sense-spinning run lola run  has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap . ,31
7703,0,a cross between blow and boyz n the hood  this movie strives to be more  but doesn't quite get there . good performances keep it from being a total rehash . ,31
7704,1,in the new release of cinema paradiso  the tale has turned from sweet to bittersweet  and when the tears come during that final  beautiful scene  they finally feel absolutely earned . ,31
7705,0,unfortunately  heartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material but this territory has already been explored previously with better aplomb and sardonic wit . ,31
7706,0,earnest but earthbound . . . a slow  soggy  soporific  visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast . ,31
7707,0,the skills of a calculus major at m . i . t . are required to balance all the formulaic equations in the long-winded heist comedy who is cletis tout ? ,31
7708,0,at its best  queen is campy fun like the vincent price horror classics of the '60s . at its worst  it implodes in a series of very bad special effects . ,31
7709,0,we have poignancy jostling against farce  thoughtful dialogue elbowed aside by one-liners  and a visual style that incorporates rotoscope animation for no apparent reason except  maybe  that it looks neat . ,31
7710,1,"with a large cast representing a broad cross-section  tavernier's film bounds along with the rat-a-tat energy of "" his girl friday  "" maintaining a light touch while tackling serious themes . ",31
7711,0,this is a picture that maik  the firebrand turned savvy ad man  would be envious of : it hijacks the heat of revolution and turns it into a sales tool . ,31
7712,1,<em>ash wednesday</em> is not edward burns' best film  but it is a good and ambitious film . and it marks him as one of the most interesting writer/directors working today . ,31
7713,1,this film is not a love letter for the slain rappers  it's a taunt -a call for justice for two crimes from which many of us have not yet recovered . ,31
7714,1,not a strike against yang's similarly themed yi yi  but i found what time ? to be more engaging on an emotional level  funnier  and on the whole less detached . ,31
7715,0,the plan to make enough into �an inspiring tale of survival wrapped in the heart-pounding suspense of a stylish psychological thriller' has flopped as surely as a souffl� gone wrong . ,31
7716,1,though it's not very well shot or composed or edited  the score is too insistent and the dialogue is frequently overwrought and crudely literal  the film shatters you in waves . ,31
7717,1,few films have captured the chaos of an urban conflagration with such fury  and audience members will leave feeling as shaken as nesbitt's cooper looks when the bullets stop flying . ,31
7718,1,takes you by the face  strokes your cheeks and coos beseechingly at you : slow down  shake off your tensions and take this picture at its own breezy  distracted rhythms . ,31
7719,0,i liked the movie  but i know i would have liked it more if it had just gone that one step further . i'm left slightly disappointed that it didn't . ,31
7720,1,nolan proves that he can cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure . ,31
7721,0,if this is the danish idea of a good time  prospective tourists might want to consider a different destination -- some jolly country embroiled in a bloody civil war  perhaps . ,31
7722,1,the storytelling may be ordinary  but the cast is one of those all-star reunions that fans of gosford park have come to assume is just another day of brit cinema . ,31
7723,1,ub equally spoofs and celebrates the more outre aspects of 'black culture' and the dorkier aspects of 'white culture  ' even as it points out how inseparable the two are . ,31
7724,1,light the candles  bring out the cake and don't fret about the calories because there's precious little substance in birthday girl -- it's simply  and surprisingly  a nice  light treat . ,31
7725,0,"opens as promising as any war/adventure film you'll ever see and dissolves into a routine courtroom drama  better suited for a movie titled "" glory : a soldier's story . "" ",31
7726,1,isn't quite the equal of woo's best earlier work but it's easily his finest american film . . . comes close to recapturing the brilliance of his hong kong films . ,31
7727,0,each story on its own could have been expanded and worked into a compelling single feature  but in its current incarnation  storytelling never quite gets over its rather lopsided conception . ,31
7728,0,as is often the case with ambitious  eager first-time filmmakers  mr . murray  a prolific director of music videos  stuffs his debut with more plot than it can comfortably hold . ,31
7729,0,while this film has an 'a' list cast and some strong supporting players  the tale -- like its central figure  vivi -- is just a little bit hard to love . ,31
7730,1,there is no substitute for on-screen chemistry  and when friel pulls the strings that make williams sink into melancholia  the reaction in williams is as visceral as a gut punch . ,31
7731,0,manipulative claptrap  a period-piece movie-of-the-week  plain old blarney . . . take your pick . all three descriptions suit evelyn  a besotted and obvious drama that tells us nothing new . ,31
7732,0,a very familiar tale  one that's been told by countless filmmakers about italian-  chinese-  irish-  latin-  indian-  russian- and other hyphenate american young men struggling to balance conflicting cultural messages . ,31
7733,1,about the best thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste . ,31
7734,1,i have no way of knowing exactly how much is exaggeration but i've got a creepy feeling that the film is closer to the mark than i want to believe . ,31
7735,0,its simplicity puts an exclamation point on the fact that this isn't something to be taken seriously  but it also wrecks any chance of the movie rising above similar fare . ,31
7736,0,there's some outrageously creative action in the transporter . . . [b]ut by the time frank parachutes down onto a moving truck  it's just another cartoon with an unstoppable superman . ,31
7737,1,what one is left with  even after the most awful acts are committed  is an overwhelming sadness that feels as if it has made its way into your very bloodstream . ,31
7738,1,tim allen is great in his role but never hogs the scenes from his fellow cast as there are plenty of laughs and good lines for everyone in this comedy . ,31
7739,0,"it becomes gimmicky instead of compelling . "" interview "" loses its overall sense of mystery and becomes a tv episode rather than a documentary that you actually buy into . ",31
7740,0,the sad thing about knockaround guys is its lame aspiration for grasping the coolness vibes when in fact the film isn't as flippant or slick as it thinks it is . ,31
7741,1,quitting delivers a sucker-punch  and its impact is all the greater beause director zhang's last film  the cuddly shower  was a non-threatening multi-character piece centered around a public bath house . ,31
7742,0,it stars schticky chris rock and stolid anthony hopkins  who seem barely in the same movie . their contrast is neither dramatic nor comic -- it's just a weird fizzle . ,31
7743,0,both overstuffed and undernourished . . . the film can't be called a solid success  although there's plenty of evidence here to indicate clooney might have better luck next time . ,31
7744,1,windtalkers is shapelessly gratifying the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live . ,31
7745,1,so refreshingly incisive is grant that for the first time he'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,31
7746,1,"the screenwriters dig themselves in deeper every time they toss logic and science into what is essentially a "" dungeons and dragons "" fantasy with modern military weaponry . . . ",31
7747,1,the picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life but also acknowledging the places and the people from whence you came . ,31
7748,0,like so many other allegedly scary movies  it gets so tangled up in the twist that it chokes the energy right out of the very audience it seeks to frighten . ,31
7749,0,it could have been something special  but two things drag it down to mediocrity -- director clare peploe's misunderstanding of marivaux's rhythms  and mira sorvino's limitations as a classical actress . ,31
7750,0,return to never land is much more p . c . than the original version ( no more racist portraits of indians  for instance )  but the excitement is missing . ,31
7751,1,the acting  for the most part  is terrific  although the actors must struggle with the fact that they're playing characters who sometimes feel more like literary conceits than flesh-and-blood humans . ,31
7752,0,i can't begin to tell you how tedious  how resolutely unamusing  how thoroughly unrewarding all of this is  and what a reckless squandering of four fine acting talents . . . ,31
7753,1,happily for mr . chin -- though unhappily for his subjects -- the invisible hand of the marketplace wrote a script that no human screenwriter could have hoped to match . ,31
7754,0,in the end  tuck everlasting falls victim to that everlasting conundrum experienced by every human who ever lived : too much to do  too little time to do it in . ,31
7755,0,a supernatural mystery that doesn't know whether it wants to be a suspenseful horror movie or a weepy melodrama . it ends up being neither  and fails at both endeavors . ,31
