label,text,words
0,after an hour and a half of wondering -- sometimes amusedly  sometimes impatiently -- just what this strenuously unconventional movie is supposed to be  you discover that the answer is as conventional as can be . ,36
0,city by the sea is the cinematic equivalent of defensive driving : it's careful  conscientious and makes no major mistakes . but what saves lives on the freeway does not necessarily make for persuasive viewing . ,36
1,a film that begins with the everyday lives of naval personnel in san diego and ends with scenes so true and heartbreaking that tears welled up in my eyes both times i saw the film . ,36
1,the wonderful combination of the sweetness and the extraordinary technical accomplishments of the first film are maintained  but its overall impact falls a little flat with a storyline that never quite delivers the original magic . ,36
1,if the man from elysian fields is doomed by its smallness  it is also elevated by it--the kind of movie that you enjoy more because you're one of the lucky few who sought it out . ,36
0,you get the impression that writer and director burr steers knows the territory . . . but his sense of humor has yet to lose the smug self-satisfaction usually associated with the better private schools . ,36
0,yes  i suppose it's lovely that cal works out his issues with his dad and comes to terms with his picture-perfect life -- but world traveler gave me no reason to care  so i didn't . ,36
0,"none of this has the suavity or classical familiarity of bond  but much of it is good for a laugh . the problem with "" xxx "" is that its own action isn't very effective . ",36
1,byler is too savvy a filmmaker to let this morph into a typical romantic triangle . instead  he focuses on the anguish that can develop when one mulls leaving the familiar to traverse uncharted ground . ,36
1,as any creature-feature fan knows  when you cross toxic chemicals with a bunch of exotic creatures  you get a lot of running around  screaming and death . on that score  the film certainly doesn't disappoint . ,36
0,the plot's clearly mythic structure may owe more to disney's strong sense of formula than to the original story . but while the highly predictable narrative falls short  treasure planet is truly gorgeous to behold . ,36
0,even after 90 minutes of playing opposite each other bullock and grant still look ill at ease sharing the same scene . what should have been a painless time-killer becomes instead a grating endurance test . ,36
1,it may be a somewhat backhanded compliment to say that the film makes the viewer feel like the movie's various victimized audience members after a while  but it also happens to be the movie's most admirable quality,37
1,you could say that it's slow at times you could say that a few of the characters act in ways that real people wouldn't but one thing you couldn't say is that alias betty is predictable . ,37
1,it's often infuriatingly glib and posturing and yet it has been made with great evident care and manages to deliver up the man in a way to arouse further curiosity in even the most unknowing viewer . ,37
0,will undoubtedly play well in european markets  where mr . besson is a brand name  and in asia  where ms . shu is an institution  but american audiences will probably find it familiar and insufficiently cathartic . ,37
1,it may not be history ? but then again  what if it is ? ? but it makes for one of the most purely enjoyable and satisfying evenings at the movies i've had in a while . ,37
1,disappointingly  the characters are too strange and dysfunctional  tom included  to ever get under the skin  but this is compensated in large part by the off-the-wall dialogue  visual playfulness and the outlandishness of the idea itself . ,37
0,director brian levant  who never strays far from his sitcom roots  skates blithely from one implausible situation to another  pausing only to tie up loose ends with more bows than you'll find on a french poodle . ,37
0,the characters are so generic and the plot so bland that even as rogue cia assassins working for chris cooper's agency boss close in on the resourceful amnesiac  we don't feel much for damon/bourne or his predicament . ,38
1,for 95 often hilarious minutes  [cho] riffs on the diciness of colonics  on straight versus gay personal ads  on how men would act if they had periods  and on the perils of a certain outr? sexual practice . ,38
1,"a meatier deeper beginning and/or ending would have easily tipped this film into the "" a "" range  as is  it's a very very strong "" b+ . "" i love the robust middle of this picture . ",38
0,the latest installment in the pokemon canon  pokemon 4ever is surprising less moldy and trite than the last two  likely because much of the japanese anime is set in a scenic forest where pokemon graze in peace . ,38
0,but the power of these [subjects] is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration  rather than contributing to a film's narrative . ,39
1,here's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . but taken as a stylish and energetic one-shot the queen of the damned cannot be said to suck . ,39
1,"[ "" take care of my cat "" ] is an honestly nice little film that takes us on an examination of young adult life in urban south korea through the hearts and minds of the five principals . ",39
1,"the gorgeously elaborate continuation of "" the lord of the rings "" trilogy is so huge that a column of words cannot adequately describe co-writer/director peter jackson's expanded vision of j . r . r . tolkien's middle-earth . ",39
0,it's hard to say who might enjoy this  are there tolstoy groupies out there ? it's dark and tragic  and lets the business of the greedy talent agents get in the way of saying something meaningful about facing death,39
1,the work of a filmmaker who has secrets buried at the heart of his story and knows how to take time revealing them . strange occurrences build in the mind of the viewer and take on extreme urgency . ,39
1,writer-director david jacobson and his star  jeremy renner  have made a remarkable film that explores the monster's psychology not in order to excuse him but rather to demonstrate that his pathology evolved from human impulses that grew hideously twisted . ,40
1,"if you can get past the fantastical aspects and harsh realities of "" the isle "" you'll get a sock-you-in-the-eye flick that is a visual tour-de-force and a story that is unlike any you will likely see anywhere else . ",40
1,while parker and co-writer catherine di napoli are faithful to melville's plotline  they and a fully engaged supporting cast . . . have made the old boy's characters more quick-witted than any english lit major would have thought possible . ,40
0,the entire film is one big excuse to play one lewd scene after another . about half of them are funny  a few are sexy and none are useful in telling the story  which is paper-thin and decidedly unoriginal . ,40
1,"a depressing confirmation of everything those of us who don't object to the description "" unelected "" have suspected all along : george w . bush is an incurious uncharismatic overgrown frat boy with a mean streak a mile wide . ",41
1,irwin is so earnest that it's hard to resist his pleas to spare wildlife and respect their environs . there are far worse messages to teach a young audience  which will probably be perfectly happy with the sloppy slapstick comedy . ,41
0,instead of accurately accounting a terrible true story  the film's more determined to become the next texas chainsaw massacre . but what about the countless other people who'd merely like to watch a solid tale about a universally interesting soul ? ,41
0,guys say mean things and shoot a lot of bullets . some of the characters die and others don't  and the film pretends that those living have learned some sort of lesson  and  really  nobody in the viewing audience cares . ,41
1,neither the funniest film that eddie murphy nor robert de niro has ever made  showtime is nevertheless efficiently amusing for a good while . before it collapses into exactly the kind of buddy cop comedy it set out to lampoon  anyway . ,42
1,it's hard to imagine anyone managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon  dustin hoffman and holly hunter  yet newcomer ellen pompeo pulls off the feat with aplomb . ,42
1,greene delivers a typically solid performance in a role that is a bit of a departure from the noble characters he has played in the past and he is matched by schweig who carries the film on his broad handsome shoulders . ,42
1,even these tales of just seven children seem at times too many  although in reality they are not enough . every child's story is what matters . this film can only point the way -- but thank goodness for this signpost . ,42
1,a journey spanning nearly three decades of bittersweet camaraderie and history  in which we feel that we truly know what makes holly and marina tick  and our hearts go out to them as both continue to negotiate their imperfect  love-hate relationship . ,42
1,the film is about the relationships rather than about the outcome . and it sees those relationships  including that between the son and his wife  and the wife and the father  and between the two brothers  with incredible subtlety and acumen . ,42
1,delia  greta  and paula rank as three of the most multilayered and sympathetic female characters of the year . as each of them searches for their place in the world  miller digs into their very minds to find an unblinking  flawed humanity . ,43
0,parker should be commended for taking a fresh approach to familiar material  but his determination to remain true to the original text leads him to adopt a somewhat mannered tone . . . that ultimately dulls the human tragedy at the story's core . ,44
0,as with so many merchandised-to-the-max movies of this type  more time appears to have gone into recruiting the right bands for the playlist and the costuming of the stars than into the script  which has a handful of smart jokes and not much else . ,45
1,the film reminds me of a vastly improved germanic version of my big fat greek wedding -- with better characters  some genuine quirkiness and at least a measure of style . the difference is that i truly enjoyed most of mostly martha while i ne,45
0,'pocas ideas interesantes  un final pseudo m?stico que no corresponde al tono general del filme y que deja una sensaci?n de inconformidad que hace pensar m?s de una vez si vale la pena ir a la taquilla y reclamar el precio del boleto . ',45
0,to imagine the life of harry potter as a martial arts adventure told by a lobotomized woody allen is to have some idea of the fate that lies in store for moviegoers lured to the mediocrity that is kung pow : enter the fist . ,45
1,peter jackson has done the nearly impossible . he has improved upon the first and taken it a step further  richer and deeper . what jackson has done is proven that no amount of imagination  no creature  no fantasy story and no incredibly outlandish scenery,45
1,its scenes and sensibility are all more than familiar but it exudes a kind of nostalgic spy-movie charm and at the same time is so fresh and free of the usual thriller nonsense that it all seems to be happening for the first time . ,45
1,the movie has an infectious exuberance that will engage anyone with a passing interest in the skate/surf culture the l . a . beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults . ,46
0,has an uppity musical beat that you can dance to  but its energy can't compare to the wit  humor and snappy dialogue of the original . if i want music  i'll buy the soundtrack . if i want a real movie  i'll buy the criterion dvd . ,47
0,harry potter and the chamber of secrets is deja vu all over again  and while that is a cliche  nothing could be more appropriate . it's likely that whatever you thought of the first production -- pro or con -- you'll likely think of this one . ,47
0,the movie obviously seeks to re-create the excitement of such '50s flicks as jules verne's '20  000 leagues under the sea' and the george pal version of h . g . wells' 'the time machine . ' but its storytelling prowess and special effects are both listless . ,48
0,at every opportunity to do something clever  the film goes right over the edge and kills every sense of believability . . . all you have left is a no-surprise series of explosions and violence while banderas looks like he's not trying to laugh at how bad it,48
0,the phone rings and a voice tells you you've got seven days left to live . then you get another phone call warning you that if the video isn't back at blockbuster before midnight  you're going to face frightening late fees . o . k .  not really . ,49
1,it may not be as cutting  as witty or as true as back in the glory days of weekend and two or three things i know about her  but who else engaged in filmmaking today is so cognizant of the cultural and moral issues involved in the process ? ,49
1," . . . a sour little movie at its core , an exploration of the emptiness that underlay the relentless gaiety of the 1920's . . . the film's ending has a "" what was it all for ? "" feeling to it but like the 1920's the trip there is a great deal of fun . ",57
